Fecha Hora Inicio,Fecha Hora Termino,Duracion,Instalación,Proceso,Turno,Motivo (Seleccione de la Lista),Responsable,Falla,Impevisto,Tiempo perdido,¿Qué pasó? (Efecto),¿Por qué pasó? (Causa),¿Cómo se resolvió? (Acciones),¿Qué Paso?,¿Por qué Paso?:,¿Cómo se Resolvió?
2023-03-19 04:00:00,2023-03-19 04:20:00,00:20:00,210-21-703/1  MODULO N°1 ROTABARKER L3,P Madera L3,A,Otros (Int.) (P Madera L3),  Operaciones,,N,S,"Inversiones RotaBarker
(tiempo acumulado durante turno).
",,,,,
2023-03-19 03:00:00,2023-03-19 03:30:00,00:30:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,A,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,N,S,"Retiro De Metal y alambres
 (tiempo acumulado durante turno).
",,,,,
2023-03-19 01:00:00,2023-03-19 01:30:00,00:30:00,210-25-380  RASTRA CORTEZA BAJO RODILLOS L3,P Madera L3,A,Corte Trozo sobre Guarderas (P Madera L3),  Operaciones,,S,S,Corte de trozo en rastra zona de sproket cola.,,,,,
2023-03-18 22:00:00,2023-03-18 23:00:00,01:00:00,210-21-209  ASTILLADOR L3,P Madera L3,C,Cambios de Cuchillo (P Madera L3),  Operaciones,,N,S,,,,,,
2023-03-18 20:50:00,2023-03-18 21:10:00,00:20:00,210-21-391  PICADOR DE CORTEZA N° 2,P Madera L3,C,Taco de Corteza en Cinta (P Madera L3),  Operaciones,,N,S,Taco de corteza en la cinta 391/4 del Picador de Corteza 210-21-391,,,,,
2023-03-18 19:40:00,2023-03-18 19:55:00,00:15:00,210-21-388  CLASIFICADOR DE DISCO,P Madera L3,C,Taco de Corteza en Chute (Int.) (P Madera L3),  Operaciones,,N,S,Taco de corteza en chute del scalper ; trozos cruzados en el chute,,,,,
2023-03-18 19:00:00,2023-03-18 19:15:00,00:15:00,210-21-390  PICADOR DE CORTEZA N° 1,P Madera L3,C,Taco de Corteza en Rodillos (P Madera L3),  Operaciones,,N,S,Taco de corteza en grupo rodillos 390/3 del Picador de Corteza  210-21-390,,,,,
2023-03-18 18:30:00,2023-03-18 19:00:00,00:30:00,210-25-204  CADENA RECEPTORA TROZOS MESA INCLINADA,P Madera L3,C,Espera Recurso Eléctrico (P Madera L3),    Electrocontrol,,N,S,A la epera de recuso electricista ; ocupado en Clasificación de astillas,,,,,
2023-03-18 16:55:00,2023-03-18 18:30:00,01:35:00,210-25-380  RASTRA CORTEZA BAJO RODILLOS L3,P Madera L3,C,Taco de Corteza en Chute (Int.) (P Madera L3),  Operaciones,,N,S,Taco de cortza en chute del retorno transportador 204 /motriz 704 hacia la rastra de corteza 210-25-380,,,,,
2023-03-18 16:30:00,2023-03-18 16:30:00,00:00:00,210-20-207  DETECTOR DE METALES,P Madera L3,C,Prueba de Equipo (P Madera L3),  Operaciones,,N,N,,,,,,
2023-03-18 14:00:00,2023-03-18 14:30:00,00:30:00,210-25-392  CINTA TRANSP. RECHAZO ASTILLAS,P Madera L3,B,Taco de Corteza (Int.) (P Madera L3),  Operaciones,,S,S,detenida cinta 21025 392 por taco de corteza en cinta 210 25 394.,,,,,
2023-03-18 12:40:00,2023-03-18 12:55:00,00:15:00,210-21-209  ASTILLADOR L3,P Madera L3,B,Espera Recurso Eléctrico (P Madera L3),    Electrocontrol,,S,S,electricista ocupado en clasificacion,,,,,
2023-03-18 11:40:00,2023-03-18 12:40:00,01:00:00,210-21-209  ASTILLADOR L3,P Madera L3,B,Cambios de Cuchillo (P Madera L3),  Operaciones,,N,S,,,,,,
2023-03-18 08:10:00,2023-03-18 08:40:00,00:30:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,B,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,S,S,,,,,,
2023-03-18 06:30:00,2023-03-18 07:00:00,00:30:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,A,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,N,S,"Retiro De Metal y alambres 
(tiempo acumulado durante turno).
",,,,,
2023-03-18 01:00:00,2023-03-18 02:00:00,01:00:00,210-21-209  ASTILLADOR L3,P Madera L3,A,Cambios de Cuchillo (P Madera L3),  Operaciones,,N,S,.,,,,,
2023-03-17 20:30:00,2023-03-17 20:50:00,00:20:00,210-21-703/1  MODULO N°1 ROTABARKER L3,P Madera L3,C,Otros (Int.) (P Madera L3),  Operaciones,,N,S,"Inversiones RotaBarker
(tiempo acumulado durante turno).
",,,,,
2023-03-17 20:00:00,2023-03-17 20:30:00,00:30:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,C,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,N,S,"Retiro De Metal y alambres
 (tiempo acumulado durante turno).
",,,,,
2023-03-17 18:15:00,2023-03-17 18:35:00,00:20:00,210-21-209  ASTILLADOR L3,P Madera L3,C,Taco en Astillador (P Madera L3),  Operaciones,,N,S,Retiro de trozo con gancho en chute astillador,,,,,
2023-03-17 16:30:00,2023-03-17 16:30:00,00:00:00,210-20-207  DETECTOR DE METALES,P Madera L3,C,Prueba de Equipo (P Madera L3),  Operaciones,,N,N,,,,,,
2023-03-17 15:10:00,2023-03-17 15:25:00,00:15:00,210-21-209  ASTILLADOR L3,P Madera L3,B,Espera Recurso Eléctrico (P Madera L3),    Electrocontrol,,N,S,,,,,,
2023-03-17 14:10:00,2023-03-17 15:10:00,01:00:00,210-21-209  ASTILLADOR L3,P Madera L3,B,Cambios de Cuchillo (P Madera L3),  Operaciones,,N,S,,,,,,
2023-03-17 11:30:00,2023-03-17 11:50:00,00:20:00,210-21-703/1/1  DESCORTEZADOR L3,P Madera L3,B,Otros (Int.) (P Madera L3),  Operaciones,,N,S,Auto inversiones de limpieza del RTBK por alto torque,,,,,
2023-03-17 08:30:00,2023-03-17 08:30:00,00:00:00,210-20-207  DETECTOR DE METALES,P Madera L3,B,Prueba de Equipo (P Madera L3),  Operaciones,,N,N,,,,,,
2023-03-17 08:00:00,2023-03-17 08:20:00,00:20:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,B,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,N,S,Se actúa detector de metales QE-1331 de la cinta ; se retira alambre de entre las trozas.,,,,,
2023-03-17 06:40:00,2023-03-17 07:00:00,00:20:00,210-25-731/1/1  CINTA TRANS CORTZ PICD DESC TRITUR,P Madera L3,A,Otros (Int.) (P Madera L3),  Operaciones,,S,S,Cinta 310/25/011 desplazamiento de cinta.,,,,,
2023-03-17 05:40:00,2023-03-17 06:00:00,00:20:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,A,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,N,S,,,,,,
2023-03-17 04:10:00,2023-03-17 05:10:00,01:00:00,210-25-397  CINTA ALIMENTACIÓN (BY PASS) SILOS,P Madera L3,A,Taco de Corteza en Chute (Int.) (P Madera L3),  Operaciones,,S,S,Cinta 397 taco de corteza en chute a piso.,,,,,
2023-03-17 03:30:00,2023-03-17 03:55:00,00:25:00,210-25-390  CINTA DE ALIMENTACION PICADOR CORTEZ N,P Madera L3,A,Taco de Corteza en Cinta (P Madera L3),  Operaciones,,S,S,,,,,,
2023-03-17 02:10:00,2023-03-17 02:35:00,00:25:00,210-21-388  CLASIFICADOR DE DISCO,P Madera L3,A,Taco de Corteza en Chute (Int.) (P Madera L3),  Operaciones,,S,S,Scalper 388 taco de corteza en chute a cinta 390/4.,,,,,
2023-03-17 01:40:00,2023-03-17 02:10:00,00:30:00,210-27-390/3  REDUCTOR CINTA DE ALIMENTACION PICAD,P Madera L3,A,Sobrecarga Motor (P Madera L3),  Operaciones,,S,S,,,,,,
2023-03-17 00:00:00,2023-03-17 01:40:00,01:40:00,210-21-703/2/1  REDUCTOR ACCTO N°2 CENT-NORT DESCO,P Madera L3,A,Corte Cadena Transmisión (P Madera L3),    Mecánica,,N,S,Rotabarker 703/2 corte de cadena de transmision rotor N°2 al 3 lado motriz.,,,,,
2023-03-16 21:25:00,2023-03-16 23:59:00,02:34:00,210-21-703/2/1  REDUCTOR ACCTO N°2 CENT-NORT DESCO,P Madera L3,C,Corte Cadena Transmisión (P Madera L3),    Mecánica,,S,S,Rotabarker 703/2 corte cadena de transmision de rotor N° 2 al 3 lado motriz.,,Personal mecanico Valmet trabaja en el cambio de cadena transmision.,,,
2023-03-16 19:10:00,2023-03-16 20:15:00,01:05:00,210-21-209  ASTILLADOR L3,P Madera L3,C,Cambios de Cuchillo (P Madera L3),  Operaciones,,N,S,,,,,,
2023-03-16 18:15:00,2023-03-16 19:00:00,00:45:00,210-21-703/1/1  DESCORTEZADOR L3,P Madera L3,C,Otros (P Madera L3),    Mecánica,,N,S,"Se detiene la línea  de astillado por actuación del Trip de lubricación del RTBK 703.
Electrocontrol área revisa en MCC y realiza reset en panel local.",,,,,
2023-03-16 18:05:00,2023-03-16 18:15:00,00:10:00,210-20-207  DETECTOR DE METALES,P Madera L3,C,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,N,S,Se actúa detector de metales QE-1331 de la cinta ; se retira alambre de entre las trozas.,,,,,
2023-03-16 17:45:00,2023-03-16 18:00:00,00:15:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,C,Limpieza Polin Motriz (Int.) (P Madera L3),  Operaciones,,N,S,Limpieza polin motriz de la cinta ; se retiran trozos trabados,,,,,
2023-03-16 16:40:00,2023-03-16 16:40:00,00:00:00,210-20-207  DETECTOR DE METALES,P Madera L3,C,Prueba de Equipo (P Madera L3),  Operaciones,,N,N,,,,,,
2023-03-16 13:00:00,2023-03-16 13:30:00,00:30:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,B,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,N,S,Se actúa detector de metales QS 3205 de la cinta 385 ; se retira alambre / piedras,,,,,
2023-03-16 11:20:00,2023-03-16 11:35:00,00:15:00,210-25-392  CINTA TRANSP. RECHAZO ASTILLAS,P Madera L3,B,Taco de Corteza en Chute (Int.) (P Madera L3),  Operaciones,,N,S,Taco de corteza en chute del scalper 720 de L-4 a la cinta 392,,,,,
2023-03-16 09:40:00,2023-03-16 09:50:00,00:10:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,B,Taco de Corteza en Chute (Int.) (P Madera L3),  Operaciones,,N,S,Taco de corteza en chute de la cinta 724 a la cinta 385,,,,,
2023-03-16 09:00:00,2023-03-16 09:25:00,00:25:00,210-21-703/1/1  DESCORTEZADOR L3,P Madera L3,B,Intervención Control Sintomático (P Madera L3),  Externa,,N,S,"Medición termográfica a los rotores en  Módulos de RTBK.
Obs.,Mantiene alta T° 111°C  cadenas accionamiento libre rotor 1-2 del M2 (cadenas sin carter)",,,,,
2023-03-16 08:00:00,2023-03-16 08:20:00,00:20:00,210-25-731/1/1  CINTA TRANS CORTZ PICD DESC TRITUR,P Madera L3,B,Otros (Int.) (P Madera L3),  Operaciones,,S,S,"Desplazamiento de la cinta 310-25-011
( circuito Biomasa)",,,,,
2023-03-16 06:10:00,2023-03-16 07:59:00,01:49:00,210-25-702/1/1  TRANSP CADENA ALIMENT A DESCORTEZA,P Madera L3,A,Falla Accionamiento (P Madera L3),    Mecánica,,S,S,"Powerfeed 702 corte de un perno tensor de motor, desmonte de correas de transmision.

Astillador 209 se realiza cambio cuchillos.",,"Personal mecanico Valmet trabaja en la reparacion de perno  tensor, cambio correas de transmision y reposicion de proteccion de correas transmision.",,,
2023-03-16 04:40:00,2023-03-16 05:00:00,00:20:00,210-25-731/1/1  CINTA TRANS CORTZ PICD DESC TRITUR,P Madera L3,A,Otros (Int.) (P Madera L3),  Operaciones,,N,S,Cinta 310/25/011 desplazamiento de cinta.,,,,,
2023-03-16 02:45:00,2023-03-16 03:20:00,00:35:00,210-25-390  CINTA DE ALIMENTACION PICADOR CORTEZ N,P Madera L3,A,Taco de Corteza en Cinta (P Madera L3),  Operaciones,,S,S,,,,,,
2023-03-16 01:30:00,2023-03-16 01:45:00,00:15:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,A,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,N,S,,,,,,
2023-03-16 00:10:00,2023-03-16 01:00:00,00:50:00,210-25-701A/1/1  CUBIERTA RECEPCION DE TRONCOS L3,P Madera L3,A,Sin Alimentación (P Madera L3),  Operaciones,,N,S,Mesa 701 sin alimentacion por trnslado de ramplas desde el ferrocarril.,,,,,
2023-03-15 22:30:00,2023-03-15 23:00:00,00:30:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,C,Taco de Corteza en Cinta (P Madera L3),  Operaciones,,S,S,Taco de corteza en cinta desde chute de la cinta 724.,,,,,
2023-03-15 21:30:00,2023-03-15 22:30:00,01:00:00,210-21-209  ASTILLADOR L3,P Madera L3,C,Cambios de Cuchillo (P Madera L3),  Operaciones,,N,S,.,,,,,
2023-03-15 19:30:00,2023-03-15 20:30:00,01:00:00,210-21-706/2  MOTOR ELEC ACCTO N°2 CLASIF PIEDR-AR,P Madera L3,C,Taco de Corteza en Chute (Int.) (P Madera L3),  Operaciones,,S,S,Taco de corteza en chute hacia bunker.,,,,,
2023-03-15 15:10:00,2023-03-15 15:25:00,00:15:00,210-21-209  ASTILLADOR L3,P Madera L3,B,Intervención Control Sintomático (P Madera L3),  Externa,,N,S,Medición descansos astillador,,,,,
2023-03-15 11:00:00,2023-03-15 11:20:00,00:20:00,210-21-209  ASTILLADOR L3,P Madera L3,B,Espera Recurso Eléctrico (P Madera L3),    Electrocontrol,,S,S,A la espera de recurso electricista ; ocupado en Clasificación de astillas,,,,,
2023-03-15 10:20:00,2023-03-15 11:00:00,00:40:00,210-21-209  ASTILLADOR L3,P Madera L3,B,Taco de Trozos (Int.) (P Madera L3),  Operaciones,,N,S,Retiro de trozo con gancho en chute astillador,,,,,
2023-03-15 09:00:00,2023-03-15 09:15:00,00:15:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,B,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,N,S,Se actúa detector de metales QS 3205 de la cinta 385 ; se retira alambre,,,,,
2023-03-15 09:00:00,2023-03-15 09:00:00,00:00:00,210-20-207  DETECTOR DE METALES,P Madera L3,B,Prueba de Equipo (P Madera L3),  Operaciones,,N,N,,,,,,
2023-03-15 06:50:00,2023-03-15 07:10:00,00:20:00,210-21-703/1/1  DESCORTEZADOR L3,P Madera L3,A,Otros (Int.) (P Madera L3),  Operaciones,,N,S,Rotabarker 702/1-2 invesiones tiempo acumulativo.,,,,,
2023-03-15 06:10:00,2023-03-15 06:35:00,00:25:00,210-25-204  CADENA RECEPTORA TROZOS MESA INCLINADA,P Madera L3,A,Pérdida de Señal (P Madera L3),    Electrocontrol,,S,S,Rastra 204 perdida de señal,Se activa sensor de desplazamiento (ZS-1646c) en cinta 385 y queda sin señal rastra 204.,Se vuelve a activar sensor de desplazamiento (ZS-1646c) en cinta 385 y queda con señal rastra 204.,,,
2023-03-15 04:55:00,2023-03-15 05:55:00,01:00:00,210-25-702/1/1  TRANSP CADENA ALIMENT A DESCORTEZA,P Madera L3,A,Taco de Trozos (Int.) (P Madera L3),  Operaciones,,S,S,"Powerfeed 702 taco de trozos, por trabamiento de estos (colgados).",,,,,
2023-03-15 03:45:00,2023-03-15 04:45:00,01:00:00,210-21-209  ASTILLADOR L3,P Madera L3,A,Cambios de Cuchillo (P Madera L3),  Operaciones,,N,S,,,,,,
2023-03-15 02:25:00,2023-03-15 03:00:00,00:35:00,210-21-706/2/1  REDUCTOR ACCTO N°2 CLASIF PIEDRA-A,P Madera L3,A,Taco de Corteza (Int.) (P Madera L3),  Operaciones,,S,S,,,,,,
2023-03-14 23:00:00,2023-03-14 23:30:00,00:30:00,210-25-709/1/1  CINTA TRANSPORT DE CORTEZA LADO SU,P Madera L3,C,Taco de Corteza en Chute (Int.) (P Madera L3),  Operaciones,,S,S,,,,,,
2023-03-14 17:50:00,2023-03-14 19:25:00,01:35:00,210-21-209  ASTILLADOR L3,P Madera L3,C,Retiro Taco en Astillador (Int.) (P Madera L3),  Operaciones,,N,S,Retiro trozo honda del chute astillador,,,,,
2023-03-14 17:30:00,2023-03-14 17:30:00,00:00:00,210-20-207  DETECTOR DE METALES,P Madera L3,C,Prueba de Equipo (P Madera L3),  Operaciones,,N,N,,,,,,
2023-03-14 16:40:00,2023-03-14 17:15:00,00:35:00,210-25-702/1/1  TRANSP CADENA ALIMENT A DESCORTEZA,P Madera L3,C,Comisionamiento Equipos (P Madera L3),  Operaciones,,N,S,Habilitación y comisionamiento estático y dinamico de la rastra 702. Equipo queda trabajando sin novedad.,,,,,
2023-03-14 16:00:00,2023-03-14 16:40:00,00:40:00,210-25-702/1/1  TRANSP CADENA ALIMENT A DESCORTEZA,P Madera L3,C,Corte Cadena de Arrastre (P Madera L3),    Mecánica,,N,S,"Mecánicos continúa trabajando en la reparación de la 1° cadena E/O (se cortó en turno anterior).
En proceso de montaje placa traspaso motriz 702 (trabajos de soldadura).
En proceso de montaje y acolchado de la cadena.
Trabajo queda terminado y entregado por mecánicos a  las 16:40 hrs.",,,,,
2023-03-14 08:00:00,2023-03-14 15:59:00,07:59:00,210-25-702/1/1  TRANSP CADENA ALIMENT A DESCORTEZA,P Madera L3,B,Corte Cadena de Arrastre (P Madera L3),    Mecánica,,N,S,"Mecánicos continúa trabajando en la reparación de la 1° cadena E/O (se cortó en turno anterior).
Obs.1.-, Mecánicos al estar realizando maniobras para montaje de la cadena cortada (movimiento del equipo invertido) se produce  daño en la placa traspaso accionamiento motriz del transportador.
Obs., 2.- Se retira la placa a maestranza y se endereza. En proceso de montaje (trabajos de soldadura).
Obs., 3.- En proceso de montaje y acolchado de la cadena.
",,,,,
2023-03-14 03:35:00,2023-03-14 07:59:00,04:24:00,210-25-702/1/1  TRANSP CADENA ALIMENT A DESCORTEZA,P Madera L3,A,Cambio Cadena de Arrastre (P Madera L3),    Mecánica,,S,S,corte cadena de arrastre,,,,,
2023-03-14 01:30:00,2023-03-14 01:50:00,00:20:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,A,Taco de Corteza en Chute (Int.) (P Madera L3),  Operaciones,,S,S,,,,,,
2023-03-14 00:00:00,2023-03-14 00:50:00,00:50:00,210-25-206  CINTA ALIMENTACION ASTILLADOR L3,P Madera L3,A,Taco de Trozos en Cinta (P Madera L3),  Operaciones,,S,S,,,,,,
2023-03-13 22:00:00,2023-03-13 23:00:00,01:00:00,210-21-209  ASTILLADOR L3,P Madera L3,C,Cambios de Cuchillo (P Madera L3),  Operaciones,,N,S,.,,,,,
2023-03-13 20:00:00,2023-03-13 20:30:00,00:30:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,C,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,N,S,"Retiro De Metal y alambres
 (tiempo acumulado durante turno).",,,,,
2023-03-13 19:05:00,2023-03-13 19:30:00,00:25:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,C,Limpieza Estructuras (Int.) (P Madera L3),  Operaciones,,N,S,Limpieza de cinta.,,,,,
2023-03-13 14:10:00,2023-03-13 14:30:00,00:20:00,210-21-703/1/1  DESCORTEZADOR L3,P Madera L3,B,Otros (Int.) (P Madera L3),  Operaciones,,N,S,Botabarker 703/1-2 inversiones tiempo acumulativo.,,,,,
2023-03-13 12:05:00,2023-03-13 12:20:00,00:15:00,210-25-741/1/1  TRANSPORTADOR DE TORNILLO DE RESID,P Madera L3,B,Taco de Corteza (Int.) (P Madera L3),  Operaciones,,S,S,,,,,,
2023-03-13 10:35:00,2023-03-13 11:45:00,01:10:00,210-21-209  ASTILLADOR L3,P Madera L3,B,Cambios de Cuchillo (P Madera L3),  Operaciones,,N,S,,,,,,
2023-03-13 08:30:00,2023-03-13 08:55:00,00:25:00,210-25-701A/1/1  CUBIERTA RECEPCION DE TRONCOS L3,P Madera L3,B,Sin Alimentación (P Madera L3),  Operaciones,,N,S,Mesa 701 sin alimentacion por falta de ramplas (dos con falla).,,,,,
2023-03-13 08:00:00,2023-03-13 08:20:00,00:20:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,B,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,N,S,,,,,,
2023-03-13 06:00:00,2023-03-13 07:00:00,01:00:00,210-25-702/1/1  TRANSP CADENA ALIMENT A DESCORTEZA,P Madera L3,A,Sin Alimentación (P Madera L3),  Operaciones,,S,S,falta alimentacion.,falta UT y demora de cambios de carros por distancia de descargue de ferrocarril.,,,,
2023-03-13 05:00:00,2023-03-13 05:15:00,00:15:00,210-21-703/1/1  DESCORTEZADOR L3,P Madera L3,A,Limpieza de Equipo (Int.) (P Madera L3),  Operaciones,,S,S,se inspeccionan zona baja de los modulos del rotabarkers.,,,,,
2023-03-13 03:00:00,2023-03-13 03:25:00,00:25:00,210-21-703/1/1  DESCORTEZADOR L3,P Madera L3,A,Otros (Int.) (P Madera L3),  Operaciones,,S,S,autoinversiones por alto torque.,,,,,
2023-03-13 00:30:00,2023-03-13 01:30:00,01:00:00,210-25-204  CADENA RECEPTORA TROZOS MESA INCLINADA,P Madera L3,A,Cambio Correa de Transmisión (P Madera L3),    Mecánica,,N,S,cambio de correas de transmision.,se cortaron. durante el cambio se realiza c/cuchillo sin tiempo perdido.,,,,
2023-03-13 00:00:00,2023-03-13 00:30:00,00:30:00,210-25-204  CADENA RECEPTORA TROZOS MESA INCLINADA,P Madera L3,A,Espera de Recurso Mecanico (P Madera L3),    Mecánica,,S,S,,,,,,
2023-03-12 23:30:00,2023-03-12 23:59:00,00:29:00,210-25-204  CADENA RECEPTORA TROZOS MESA INCLINADA,P Madera L3,C,Corte Correa de Transmisión (P Madera L3),    Mecánica,,S,S,Corte de correas de transmisión en rastra.,,,,,
2023-03-12 21:30:00,2023-03-12 21:50:00,00:20:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,C,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,N,S,"Retiro De Metal y alambres 
(tiempo acumulado durante turno).
",,,,,
2023-03-12 18:10:00,2023-03-12 18:40:00,00:30:00,210-21-703/1  MODULO N°1 ROTABARKER L3,P Madera L3,C,Otros (Int.) (P Madera L3),  Operaciones,,N,S,"Inversiones RotaBarker
(tiempo acumulado durante turno).
",,,,,
2023-03-12 17:10:00,2023-03-12 18:10:00,01:00:00,210-21-209  ASTILLADOR L3,P Madera L3,C,Cambios de Cuchillo (P Madera L3),  Operaciones,,N,S,.,,,,,
2023-03-12 14:00:00,2023-03-12 14:20:00,00:20:00,210-21-703/1/1  DESCORTEZADOR L3,P Madera L3,B,Otros (Int.) (P Madera L3),  Operaciones,,N,S,Rotabarker 703/1-2 inversion de modulos tiempo acumulativo.,,,,,
2023-03-12 11:10:00,2023-03-12 11:25:00,00:15:00,210-21-212  CLASIFICADOR DE DISCOS,P Madera L3,B,Limpieza Scalper (Int.) (P Madera L3),  Operaciones,,N,S,,,,,,
2023-03-12 10:30:00,2023-03-12 10:50:00,00:20:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,B,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,N,S,,,,,,
2023-03-12 08:00:00,2023-03-12 08:20:00,00:20:00,210-25-701A/1/1  CUBIERTA RECEPCION DE TRONCOS L3,P Madera L3,B,Falta Grúa de Alimentacion (Ext.) (P Madera L3),  Operaciones,,N,S,Se baja grua por aumento de temperatura del motor.,,,,,
2023-03-12 06:10:00,2023-03-12 07:10:00,01:00:00,210-21-209  ASTILLADOR L3,P Madera L3,A,Cambios de Cuchillo (P Madera L3),  Operaciones,,N,S,,,,,,
2023-03-12 04:00:00,2023-03-12 04:30:00,00:30:00,210-25-701A/1/1  CUBIERTA RECEPCION DE TRONCOS L3,P Madera L3,A,Sin Alimentación (P Madera L3),  Operaciones,,S,S,falta UT.,se descarga ferrocarril la cual afecta la distancia en demora entre carros.,,,,
2023-03-12 02:15:00,2023-03-12 02:30:00,00:15:00,210-25-709/1/1  CINTA TRANSPORT DE CORTEZA LADO SU,P Madera L3,A,Taco de Corteza en Cinta (P Madera L3),  Operaciones,,S,S,,,,,,
2023-03-12 01:40:00,2023-03-12 02:10:00,00:30:00,210-21-703/1/1  DESCORTEZADOR L3,P Madera L3,A,Otros (Int.) (P Madera L3),  Operaciones,,S,S,autoinversiones por alto torque M1 y M2,,,,,
2023-03-12 01:00:00,2023-03-12 01:25:00,00:25:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,A,Limpieza de Equipo (Int.) (P Madera L3),  Operaciones,,S,S,,,,,,
2023-03-11 22:25:00,2023-03-11 22:50:00,00:25:00,210-21-703/1/1  DESCORTEZADOR L3,P Madera L3,C,Otros (Int.) (P Madera L3),  Operaciones,,N,S,Toma de temperatura a descanso Rota Barker.,,,,,
2023-03-11 18:00:00,2023-03-11 19:00:00,01:00:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,C,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,N,S,"Retiro De Metal y alambres
 (tiempo acumulado durante turno).
",,,,,
2023-03-11 17:40:00,2023-03-11 18:00:00,00:20:00,210-25-701A/1/1  CUBIERTA RECEPCION DE TRONCOS L3,P Madera L3,C,Falta Grúa de Alimentacion (Ext.) (P Madera L3),  Operaciones,,N,S,Traslado de grua APCO de cancha hacia mesa de alimentación.,,,,,
2023-03-11 16:00:00,2023-03-11 17:40:00,01:40:00,210-25-702/1/1  TRANSP CADENA ALIMENT A DESCORTEZA,P Madera L3,C,Montar Cadena de Arrastre (P Madera L3),    Mecánica,,N,S,Reparción cadena de arrastre  cortada  3° de oriente a poniente.,,,,,
2023-03-11 13:30:00,2023-03-11 15:59:00,02:29:00,210-25-702/1/1  TRANSP CADENA ALIMENT A DESCORTEZA,P Madera L3,B,Cambio Cadena de Arrastre (P Madera L3),    Mecánica,,N,S,Powerfeed 702 corte cadena de arrastre,Trabamiento de cadena con placa de transpaso zona motriz.,Personal mecanico Valmet en proceso de reparacion.,,,
2023-03-11 11:40:00,2023-03-11 13:30:00,01:50:00,210-25-702/1/1  TRANSP CADENA ALIMENT A DESCORTEZA,P Madera L3,B,Espera de Recurso Mecanico (P Madera L3),    Mecánica,,N,S,Powerfeed 702 corte cadena de arrastre.,,,,,
2023-03-11 10:30:00,2023-03-11 11:30:00,01:00:00,210-21-209  ASTILLADOR L3,P Madera L3,B,Cambios de Cuchillo (P Madera L3),  Operaciones,,N,S,,,,,,
2023-03-11 10:10:00,2023-03-11 10:30:00,00:20:00,210-25-702/1/1  TRANSP CADENA ALIMENT A DESCORTEZA,P Madera L3,B,Trabamiento Mesas (P Madera L3),  Operaciones,,S,S,Powerfeed 702 trabamiendo de cadena con despunte de trozo.,,,,,
2023-03-11 08:00:00,2023-03-11 08:25:00,00:25:00,210-21-703/1/1  DESCORTEZADOR L3,P Madera L3,B,Otros (Int.) (P Madera L3),  Operaciones,,N,S,Se activa sistema de lubricacion.,,,,,
2023-03-11 05:30:00,2023-03-11 05:55:00,00:25:00,210-21-703/1/1  DESCORTEZADOR L3,P Madera L3,A,Otros (Int.) (P Madera L3),  Operaciones,,S,S,Auto inversiones por alto torque M1 y M2,,,,,
