Fecha Hora Inicio,Fecha Hora Termino,Duracion,Instalación,Proceso,Turno,Motivo (Seleccione de la Lista),Responsable,Falla,Impevisto,Tiempo perdido,¿Qué pasó? (Efecto),¿Por qué pasó? (Causa),¿Cómo se resolvió? (Acciones),¿Qué Paso?,¿Por qué Paso?:,¿Cómo se Resolvió?
2023-03-18 09:00:00,2023-03-18 10:00:00,01:00:00,210-21-109  ASTILLADOR L2,P Madera L2,B,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,,,,,,
2023-03-18 08:00:00,2023-03-18 08:30:00,00:30:00,210-25-386  CINTA TRANS. CORTEZA ESCALPER PICADORE,P Madera L2,B,Taco de Corteza en Cinta (Int.) (P Madera L2),  Operaciones,,N,S,,,,,,
2023-03-18 06:30:00,2023-03-18 06:50:00,00:20:00,210-27-390/3  REDUCTOR CINTA DE ALIMENTACION PICAD,P Madera L2,A,Sobrecarga Motor (Int.) (P Madera L2),  Operaciones,,S,S,,,,,,
2023-03-18 05:40:00,2023-03-18 06:00:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L2,A,Retiro de Lodo desde Buncker (Ext.) (P Madera L2),  Operaciones,,S,S,,,,,,
2023-03-18 01:45:00,2023-03-18 02:05:00,00:20:00,210-25-106  CINTA ALIMENTACION ASTILLADOR L2,P Madera L2,A,Taco de Trozos en Cinta (Int.) (P Madera L2),  Operaciones,,S,S,Trozos apretados en guardera,,,,,
2023-03-17 22:05:00,2023-03-17 23:05:00,01:00:00,210-21-109  ASTILLADOR L2,P Madera L2,C,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,_Cambio de cuchillos sin novedad.,,,,,
2023-03-17 18:50:00,2023-03-17 19:10:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L2,C,Retiro de Lodo desde Buncker (Ext.) (P Madera L2),  Operaciones,,N,S,_Retiro de contenedor y limpieza.,,,,,
2023-03-17 16:20:00,2023-03-17 16:20:00,00:00:00,210-20-107  DETECTOR DE METALES,P Madera L2,C,Prueba de Equipos (Int.) (P Madera L2),  Operaciones,,N,N,_Detector de metales operativo.,,,,,
2023-03-17 13:40:00,2023-03-17 14:00:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L2,B,Retiro de Lodo desde Buncker (Ext.) (P Madera L2),  Operaciones,,N,S,"- Retiro contenedor de lodo
-Aseo en la zona",,,,,
2023-03-17 11:50:00,2023-03-17 12:45:00,00:55:00,210-25-104  RODILLOS SEPARADORES DE CORTEZA,P Madera L2,B,Conexión de Equipos (P Madera L2),    Electrocontrol,,N,S,"- Conexion de mufa y prueba de sentido de giro 210-25-104/6, demora electrisista ocupado en calsificacion",,,,,
2023-03-17 11:10:00,2023-03-17 11:50:00,00:40:00,210-25-104  RODILLOS SEPARADORES DE CORTEZA,P Madera L2,B,Otros (P Madera L2),    Mecánica,,N,S,- Cambio de motor 210-25-104/6,,,,,
2023-03-17 10:10:00,2023-03-17 11:10:00,01:00:00,210-21-109  ASTILLADOR L2,P Madera L2,B,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,"- Cuchillos retirados con desgaste normal 
- Se inspecciona ducto de finos 
- Prensas correspondientes a plcasa N° 2-6-14 con acumulacion de finos, pernos apretados 
- Prensa N° 6 con dificultada para instalar cuchillos aun con canal de cuchillo limpio",,,,,
2023-03-17 08:42:00,2023-03-17 08:42:00,00:00:00,210-20-107  DETECTOR DE METALES,P Madera L2,B,Prueba de Equipos (Int.) (P Madera L2),  Operaciones,,N,N,"-Equipo Operativo
-Rutina Operador Terreno",,,,,
2023-03-17 07:00:00,2023-03-17 07:15:00,00:15:00,210-25-104/06  MOTOR ELECTRICO ACCIONAMIENTO N°6 R,P Madera L2,A,Sobrecarga Motor (P Madera L2),    Electrocontrol,,S,S,- Tiempo acumulativo.,,,,,
2023-03-17 04:10:00,2023-03-17 05:10:00,01:00:00,210-25-397  CINTA ALIMENTACIÓN (BY PASS) SILOS,P Madera L2,A,No Retiro Corteza de Buncker (Ext.) (P Madera L2),  Operaciones,,S,S,- Taco de corteza ducto a piso,,,,,
2023-03-17 03:30:00,2023-03-17 03:55:00,00:25:00,210-25-390  CINTA DE ALIMENTACION PICADOR CORTEZ N,P Madera L2,A,Taco de Corteza en Cinta (Int.) (P Madera L2),  Operaciones,,S,S,- Tiempo acumulativo.,,,,,
2023-03-17 02:10:00,2023-03-17 02:35:00,00:25:00,210-21-388  CLASIFICADOR DE DISCO,P Madera L2,A,Taco de Corteza en Chute (Int.) (P Madera L2),  Operaciones,,S,S,- Tiempo acumulativo.,,,,,
2023-03-17 01:40:00,2023-03-17 02:10:00,00:30:00,210-27-390/3  REDUCTOR CINTA DE ALIMENTACION PICAD,P Madera L2,A,Sobrecarga Motor (Int.) (P Madera L2),  Operaciones,,S,S,- Tiempo acumulativo.,,,,,
2023-03-17 01:00:00,2023-03-17 01:00:00,00:00:00,210-20-107  DETECTOR DE METALES,P Madera L2,A,Prueba de Equipos (Int.) (P Madera L2),  Operaciones,,N,N,- Operativo.,,,,,
2023-03-16 22:20:00,2023-03-16 23:20:00,01:00:00,210-21-109  ASTILLADOR L2,P Madera L2,C,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,_Cambio de cuchillos sin novedad.,,,,,
2023-03-16 20:00:00,2023-03-16 20:40:00,00:40:00,210-25-104/06  MOTOR ELECTRICO ACCIONAMIENTO N°6 R,P Madera L2,C,Sobrecarga Motor (Int.) (P Madera L2),  Operaciones,,S,S,"_Tiempo acumulativo sobre carga motor.
_Obs;Rodamiento motor en mal estado.",,,,,
2023-03-16 19:10:00,2023-03-16 19:30:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L2,C,Retiro de Lodo desde Buncker (Ext.) (P Madera L2),  Operaciones,,N,S,_Retiro de contenedor y limpieza.,,,,,
2023-03-16 18:30:00,2023-03-16 18:55:00,00:25:00,210-25-392  CINTA TRANSP. RECHAZO ASTILLAS,P Madera L2,C,Taco de Corteza en Chute (Int.) (P Madera L2),  Operaciones,,S,S,"_Taco de corteza en chute de rechazo Linea N""4.",,,,,
2023-03-16 16:30:00,2023-03-16 16:30:00,00:00:00,210-20-107  DETECTOR DE METALES,P Madera L2,C,Prueba de Equipos (Int.) (P Madera L2),  Operaciones,,N,N,_Detector de metales operativo.,,,,,
2023-03-16 13:00:00,2023-03-16 14:00:00,01:00:00,210-21-109  ASTILLADOR L2,P Madera L2,B,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,"- Cuchillos retirados con desgaste normal 
- Se inspecciona ducto de finos",,,,,
2023-03-16 12:35:00,2023-03-16 13:00:00,00:25:00,210-TVT-029  CÁMARA TV DETECTOR DE METALES,P Madera L2,B,Falla Cámara de TV (P Madera L2),    Electrocontrol,,N,S,"- Cambio de camara 
- Marlif en maniobra impide paso de carro cambio de cuchillos",,,,,
2023-03-16 11:35:00,2023-03-16 11:50:00,00:15:00,210-21-109  ASTILLADOR L2,P Madera L2,B,Intervención Control Sintomático (P Madera L2),  Externa,,N,S,- Medicion de motor N° 2,,,,,
2023-03-16 11:20:00,2023-03-16 11:35:00,00:15:00,210-25-392  CINTA TRANSP. RECHAZO ASTILLAS,P Madera L2,B,Taco de Corteza en Cinta (Int.) (P Madera L2),  Operaciones,,S,S,,,,,,
2023-03-16 11:10:00,2023-03-16 11:20:00,00:10:00,210-21-109  ASTILLADOR L2,P Madera L2,B,Intervención Control Sintomático (P Madera L2),  Externa,,N,S,- Medicion de motor N°1,,,,,
2023-03-16 08:32:00,2023-03-16 08:32:00,00:00:00,210-20-107  DETECTOR DE METALES,P Madera L2,B,Prueba de Equipos (Int.) (P Madera L2),  Operaciones,,N,N,"- Equipo operativo
- Rutina operador de terreno",,,,,
2023-03-16 08:30:00,2023-03-16 08:50:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L2,B,Retiro de Lodo desde Buncker (Ext.) (P Madera L2),  Operaciones,,N,S,- Retiro contendor de lodo y limpieza de lodo,,,,,
2023-03-16 05:30:00,2023-03-16 05:40:00,00:10:00,210-25-104/06  MOTOR ELECTRICO ACCIONAMIENTO N°6 R,P Madera L2,A,Sobrecarga Motor (Int.) (P Madera L2),  Operaciones,,S,S,- Tiempo acumulativo.,,,,,
2023-03-16 03:00:00,2023-03-16 03:20:00,00:20:00,210-21-388  CLASIFICADOR DE DISCO,P Madera L2,A,Taco de Corteza en Chute (Int.) (P Madera L2),  Operaciones,,N,S,,,,,,
2023-03-16 02:00:00,2023-03-16 03:00:00,01:00:00,210-21-109  ASTILLADOR L2,P Madera L2,A,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,,,,,,
2023-03-16 01:30:00,2023-03-16 01:50:00,00:20:00,210-21-388  CLASIFICADOR DE DISCO,P Madera L2,A,No Retiro Corteza de Buncker (Ext.) (P Madera L2),  Operaciones,,S,S,,,,,,
2023-03-16 00:40:00,2023-03-16 00:40:00,00:00:00,210-20-107  DETECTOR DE METALES,P Madera L2,A,Prueba de Equipos (Int.) (P Madera L2),  Operaciones,,N,N,- Operativo.,,,,,
2023-03-16 00:25:00,2023-03-16 00:35:00,00:10:00,210-21-109  ASTILLADOR L2,P Madera L2,A,Pérdida de Señal (P Madera L2),    Electrocontrol,,S,S,- Trip alta carga.,,,,,
2023-03-15 22:20:00,2023-03-15 22:40:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L2,C,Retiro de Lodo desde Buncker (Ext.) (P Madera L2),  Operaciones,,S,S,,,,,,
2023-03-15 18:10:00,2023-03-15 19:50:00,01:40:00,210-21-109  ASTILLADOR L2,P Madera L2,C,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,Cuchillos apretrados con fino,,,,,
2023-03-15 16:00:00,2023-03-15 18:10:00,02:10:00,210-25-104  RODILLOS SEPARADORES DE CORTEZA,P Madera L2,C,Taco de Trozos en Rodillos (Int.) (P Madera L2),  Operaciones,,N,S,Trozos apretados en placa de traspaso a cinta 106,,,,,
2023-03-15 15:30:00,2023-03-15 15:59:00,00:29:00,210-25-104  RODILLOS SEPARADORES DE CORTEZA,P Madera L2,B,Taco de Trozos (Int.) (P Madera L2),  Operaciones,,S,S,,,,,,
2023-03-15 14:20:00,2023-03-15 14:40:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L2,B,Retiro de Lodo desde Buncker (Ext.) (P Madera L2),  Operaciones,,N,S,- Retiro contendor de lodo y limpieza de zona,,,,,
2023-03-15 12:05:00,2023-03-15 12:25:00,00:20:00,210-25-104  RODILLOS SEPARADORES DE CORTEZA,P Madera L2,B,Taco de Trozos (Int.) (P Madera L2),  Operaciones,,S,S,- Trozos apretados en traspaso a cinta 210-25-106,,,,,
2023-03-15 11:20:00,2023-03-15 11:50:00,00:30:00,210-21-388  CLASIFICADOR DE DISCO,P Madera L2,B,Taco de Corteza en Chute (Int.) (P Madera L2),  Operaciones,,S,S,- Taco de corteza en chute descarga hacia cinta 210-21-391/4,,,,,
2023-03-15 09:25:00,2023-03-15 10:25:00,01:00:00,210-21-109  ASTILLADOR L2,P Madera L2,B,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,"- Cuchillo retirados con desgaste normal 
- Se inspecciona ducto de finos 
- Durante F/S Personal mecanico reapreta descasnso 13-16-26-27  lado poninete  rodillos 104",,,,,
2023-03-15 09:10:00,2023-03-15 09:25:00,00:15:00,210-21-109  ASTILLADOR L2,P Madera L2,B,Espera de Recurso Eléctrico (P Madera L2),    Electrocontrol,,S,S,"- Espera de electrisista, ocupado en L4",,,,,
2023-03-15 08:28:00,2023-03-15 08:28:00,00:00:00,210-20-107  DETECTOR DE METALES,P Madera L2,B,Prueba de Equipos (Int.) (P Madera L2),  Operaciones,,N,N,"- Equipo operativo 
- Rutina operador de terreno",,,,,
2023-03-15 02:35:00,2023-03-15 02:50:00,00:15:00,210-25-390  CINTA DE ALIMENTACION PICADOR CORTEZ N,P Madera L2,A,Taco de Corteza en Cinta (Int.) (P Madera L2),  Operaciones,,S,S,,,,,,
2023-03-15 02:25:00,2023-03-15 02:35:00,00:10:00,210-25-386  CINTA TRANS. CORTEZA ESCALPER PICADORE,P Madera L2,A,Taco de Corteza en Cinta (Int.) (P Madera L2),  Operaciones,,S,S,- Taco de corteza en cinta 386-392.,,,,,
2023-03-15 02:20:00,2023-03-15 02:25:00,00:05:00,210-25-382  RASTRA CORTEZA BAJO RODILLOS L2,P Madera L2,A,Otros (Int.) (P Madera L2),  Operaciones,,N,S,- Cambio fusible mecánico.,,,,,
2023-03-15 02:10:00,2023-03-15 02:20:00,00:10:00,210-25-382  RASTRA CORTEZA BAJO RODILLOS L2,P Madera L2,A,Otros (Int.) (P Madera L2),  Operaciones,,S,S,"- Espera de recurso electricista, ocupado en clasificación.",,,,,
2023-03-15 01:10:00,2023-03-15 01:35:00,00:25:00,210-25-101  MESA ALIMENTACION  L2,P Madera L2,A,Desorden de Trozos Gentle Feed (Int.) (P Madera L2),  Operaciones,,S,S,,,,,,
2023-03-15 00:25:00,2023-03-15 00:25:00,00:00:00,210-20-107  DETECTOR DE METALES,P Madera L2,A,Prueba de Equipos (Int.) (P Madera L2),  Operaciones,,N,N,- Operativo.,,,,,
2023-03-14 22:00:00,2023-03-14 23:15:00,01:15:00,210-21-109  ASTILLADOR L2,P Madera L2,C,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,"_Cambio de cuchillos.
Obs;Prensa N""3-9-13 con acumulación de fino.",,,,,
2023-03-14 20:15:00,2023-03-14 20:25:00,00:10:00,210-25-398  CINTA AMBOS GIROS ALIMENTACIÓN SILOS,P Madera L2,C,Otros (Int.) (P Madera L2),  Operaciones,,S,S,Alarma de red de incendios activada  FFS-2369,,,,,
2023-03-14 20:00:00,2023-03-14 20:15:00,00:15:00,210-25-382  RASTRA CORTEZA BAJO RODILLOS L2,P Madera L2,C,Otros (Int.) (P Madera L2),  Operaciones,,S,S,_Corte de fusible mecanico.,,,,,
2023-03-14 16:20:00,2023-03-14 16:20:00,00:00:00,210-20-107  DETECTOR DE METALES,P Madera L2,C,Prueba de Equipos (Int.) (P Madera L2),  Operaciones,,N,N,_Detector de metales operativo.,,,,,
2023-03-14 13:50:00,2023-03-14 14:35:00,00:45:00,210-21-109  ASTILLADOR L2,P Madera L2,B,Otros (Int.) (P Madera L2),  Operaciones,,S,S,"- Retiro de trozo ""Y""",,,,,
2023-03-14 12:00:00,2023-03-14 12:20:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L2,B,Retiro de Lodo desde Buncker (Ext.) (P Madera L2),  Operaciones,,N,S,- Retiro contenedor de lodo y limpieza de zona,,,,,
2023-03-14 11:00:00,2023-03-14 12:00:00,01:00:00,210-21-109  ASTILLADOR L2,P Madera L2,B,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,"- Cuchillos retirados con desgaste normal 
- Se inspecciona ducto de finos",,,,,
2023-03-14 08:40:00,2023-03-14 08:40:00,00:00:00,210-20-107  DETECTOR DE METALES,P Madera L2,B,Prueba de Equipos (Int.) (P Madera L2),  Operaciones,,N,S,"- Equipo Operativo 
- Rutina Operador Terreno",,,,,
2023-03-14 05:20:00,2023-03-14 05:45:00,00:25:00,210-25-104/06  MOTOR ELECTRICO ACCIONAMIENTO N°6 R,P Madera L2,A,Sobrecarga Motor (Int.) (P Madera L2),  Operaciones,,N,S,"* Tpo acumulativo turno , trabamiento de rodillos.
* Madera con alta residuo de corteza.
* Descanso del grupo 210*25*104/6 sueltos.",,,,,
2023-03-14 03:15:00,2023-03-14 04:15:00,01:00:00,210-21-109  ASTILLADOR L2,P Madera L2,A,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,,,,,,
2023-03-14 02:50:00,2023-03-14 03:15:00,00:25:00,210-25-386  CINTA TRANS. CORTEZA ESCALPER PICADORE,P Madera L2,A,Taco de Corteza en Cinta (Int.) (P Madera L2),  Operaciones,,N,S,,,,,,
2023-03-13 21:40:00,2023-03-13 22:00:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L2,C,Retiro de Lodo desde Buncker (Ext.) (P Madera L2),  Operaciones,,S,S,,,,,,
2023-03-13 19:25:00,2023-03-13 21:50:00,02:25:00,210-25-445  CADENA EXTRACTORA ASTILLAS BOLSILLO 2,P Madera L2,C,Reparación Guarderas  (P Madera L2),    Mecánica,,S,N,Reparacion de guarderas y de sugunda cadena de norte a sur,,,,,
2023-03-13 17:40:00,2023-03-13 18:50:00,01:10:00,210-21-109  ASTILLADOR L2,P Madera L2,C,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,Cuchillos apretados con finos,,,,,
2023-03-13 16:50:00,2023-03-13 17:30:00,00:40:00,210-21-109  ASTILLADOR L2,P Madera L2,C,Mal Corte Astillador (Int.) (P Madera L2),  Operaciones,,S,S,Mal corte astillador con madera cuarteada,,,,,
2023-03-13 15:00:00,2023-03-13 15:15:00,00:15:00,210-25-101  MESA ALIMENTACION  L2,P Madera L2,B,Sin Alimentación  (Ext.) (P Madera L2),  Operaciones,,S,S,,,,,,
2023-03-13 14:10:00,2023-03-13 14:25:00,00:15:00,210-21-388  CLASIFICADOR DE DISCO,P Madera L2,B,No retiro de corteza bunker Pallmann (P Madera L2),  Externa,,S,S,- Chome con problema de arranque de la maquina.,,,,,
2023-03-13 12:10:00,2023-03-13 12:20:00,00:10:00,210-25-104/06  MOTOR ELECTRICO ACCIONAMIENTO N°6 R,P Madera L2,B,Inspección Equipo (P Madera L2),    Electrocontrol,,N,S,- Se repone tapa del ventilador del motor.,,,,,
2023-03-13 11:00:00,2023-03-13 11:25:00,00:25:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L2,B,Retiro de Lodo desde Buncker (Ext.) (P Madera L2),  Operaciones,,S,S,,,,,,
2023-03-13 10:00:00,2023-03-13 10:30:00,00:30:00,210-25-106  CINTA ALIMENTACION ASTILLADOR L2,P Madera L2,B,Otras (P Madera L2),  Externa,,N,S,"- Empresa sicmon, inspecciona y realiza toma de medidas en pasamanos que se encuentran en mal estado.",,,,,
2023-03-13 08:40:00,2023-03-13 08:40:00,00:00:00,210-20-107  DETECTOR DE METALES,P Madera L2,B,Prueba de Equipos (Int.) (P Madera L2),  Operaciones,,N,N,- Operativo.,,,,,
2023-03-13 06:00:00,2023-03-13 06:30:00,00:30:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L2,A,Retiro de Lodo desde Buncker (Ext.) (P Madera L2),  Operaciones,,N,S,"* Tpo acumulativo en turno , retiro y limpieza zona motriz  (2 intervenciones)",,,,,
2023-03-13 05:00:00,2023-03-13 05:55:00,00:55:00,210-21-109  ASTILLADOR L2,P Madera L2,A,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,,,,,,
2023-03-13 01:30:00,2023-03-13 01:50:00,00:20:00,210-25-101  MESA ALIMENTACION  L2,P Madera L2,A,Sin Alimentación  (Ext.) (P Madera L2),  Operaciones,,N,S,"* Tpo acumulativo en turno sin alimentacion * Descarga  FF CC.
* Sin UT.",,,,,
2023-03-12 22:45:00,2023-03-12 23:05:00,00:20:00,210-25-101  MESA ALIMENTACION  L2,P Madera L2,C,Sobre Alimentación (Ext.) (P Madera L2),  Operaciones,,S,S,traslado madera de cancha,,,,,
2023-03-12 20:30:00,2023-03-12 20:50:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L2,C,Retiro de Lodo desde Buncker (Ext.) (P Madera L2),  Operaciones,,S,S,,,,,,
2023-03-12 19:05:00,2023-03-12 20:05:00,01:00:00,210-21-109  ASTILLADOR L2,P Madera L2,C,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,,,,,,
2023-03-12 11:15:00,2023-03-12 11:40:00,00:25:00,210-21-109  ASTILLADOR L2,P Madera L2,B,Espera de Recurso Eléctrico (P Madera L2),    Electrocontrol,,N,S,"- Espera de recurso para habilitar equipos L-2, ocupado en biomasa.",,,,,
2023-03-12 10:15:00,2023-03-12 11:15:00,01:00:00,210-21-109  ASTILLADOR L2,P Madera L2,B,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,,,,,,
2023-03-12 09:00:00,2023-03-12 09:00:00,00:00:00,210-20-107  DETECTOR DE METALES,P Madera L2,B,Prueba de Equipos (Int.) (P Madera L2),  Operaciones,,N,N,- Operativo.,,,,,
2023-03-12 08:10:00,2023-03-12 08:30:00,00:20:00,210-21-388  CLASIFICADOR DE DISCO,P Madera L2,B,No retiro de corteza bunker Pallmann (P Madera L2),  Externa,,S,S,,,,,,
2023-03-12 01:00:00,2023-03-12 02:00:00,01:00:00,210-21-109  ASTILLADOR L2,P Madera L2,A,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,,,,,,
2023-03-12 00:00:00,2023-03-12 00:25:00,00:25:00,210-25-104/01  MOTOR ELECTRICO ACCIONAMIENTO N°1 R,P Madera L2,A,Falla Sensor Velocidad Cero (P Madera L2),    Electrocontrol,,N,S,,,,,,
2023-03-11 22:10:00,2023-03-11 22:30:00,00:20:00,210-20-107  DETECTOR DE METALES,P Madera L2,C,Retiro de Metal (Int.) (P Madera L2),  Operaciones,,S,S,Se  retira alambre en trozos,,,,,
2023-03-11 21:15:00,2023-03-11 21:45:00,00:30:00,210-25-104  RODILLOS SEPARADORES DE CORTEZA,P Madera L2,C,Taco de Trozos en Rodillos (Int.) (P Madera L2),  Operaciones,,S,S,Taco de trozos en placa de traspaso a cinta 106,,,,,
2023-03-11 18:00:00,2023-03-11 18:20:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L2,C,Retiro de Lodo desde Buncker (Ext.) (P Madera L2),  Operaciones,,S,S,,,,,,
2023-03-11 14:10:00,2023-03-11 15:20:00,01:10:00,210-21-109  ASTILLADOR L2,P Madera L2,B,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,,,,,,
2023-03-11 11:10:00,2023-03-11 11:30:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L2,B,Retiro de Lodo desde Buncker (Ext.) (P Madera L2),  Operaciones,,S,S,,,,,,
2023-03-11 10:00:00,2023-03-11 10:15:00,00:15:00,210-25-104  RODILLOS SEPARADORES DE CORTEZA,P Madera L2,B,Otros (Int.) (P Madera L2),  Operaciones,,S,S,- Trozo sobre viga a la entrada de las duchas.,,,,,
2023-03-11 08:50:00,2023-03-11 08:50:00,00:00:00,210-20-107  DETECTOR DE METALES,P Madera L2,B,Prueba de Equipos (Int.) (P Madera L2),  Operaciones,,N,N,- Operativo.,,,,,
2023-03-11 08:30:00,2023-03-11 08:40:00,00:10:00,210-27-391/3  REDUCTOR CINTA DE ALIMENTACION PICAD,P Madera L2,B,Otros (Int.) (P Madera L2),  Operaciones,,S,S,- Rodillos trabado.,,,,,
2023-03-11 05:05:00,2023-03-11 05:35:00,00:30:00,2003-210-012-06  ASTILLADOR L2,P Madera L2,A,Otros (P Madera L2),    Mecánica,,N,S,* Pernos prensa con exceso fino: 2*3*9*10*11*12*13.,,,,,
2023-03-11 04:05:00,2023-03-11 05:05:00,01:00:00,2003-210-012-06  ASTILLADOR L2,P Madera L2,A,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,,,,,,
2023-03-11 03:30:00,2023-03-11 03:50:00,00:20:00,210-25-386  CINTA TRANS. CORTEZA ESCALPER PICADORE,P Madera L2,A,Taco de Corteza en Cinta (Int.) (P Madera L2),  Operaciones,,N,S,,,,,,
2023-03-10 22:40:00,2023-03-10 23:10:00,00:30:00,210-25-101  MESA ALIMENTACION  L2,P Madera L2,C,Sin Alimentación  (Ext.) (P Madera L2),  Operaciones,,S,S,Falta UT,,,,,
2023-03-10 21:40:00,2023-03-10 22:00:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L2,C,Retiro de Lodo desde Buncker (Ext.) (P Madera L2),  Operaciones,,S,S,,,,,,
2023-03-10 20:05:00,2023-03-10 20:30:00,00:25:00,210-25-394  CINTA EXTRACTORA CORTEZA BAJO PICADORE,P Madera L2,C,Taco de Corteza en Cinta (Int.) (P Madera L2),  Operaciones,,S,S,,,,,,
2023-03-10 17:50:00,2023-03-10 18:50:00,01:00:00,210-21-109  ASTILLADOR L2,P Madera L2,C,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,,,,,,
2023-03-10 17:00:00,2023-03-10 17:50:00,00:50:00,210-25-390  CINTA DE ALIMENTACION PICADOR CORTEZ N,P Madera L2,C,Taco de Corteza en Cinta (Int.) (P Madera L2),  Operaciones,,S,S,,,,,,
2023-03-10 15:15:00,2023-03-10 15:40:00,00:25:00,210-25-106  CINTA ALIMENTACION ASTILLADOR L2,P Madera L2,B,Taco de Trozos en Cinta (Int.) (P Madera L2),  Operaciones,,S,S,- Apretados en el detector de metales.,,,,,
2023-03-10 14:00:00,2023-03-10 14:20:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L2,B,Retiro de Lodo desde Buncker (Ext.) (P Madera L2),  Operaciones,,S,S,,,,,,
2023-03-10 13:00:00,2023-03-10 13:10:00,00:10:00,210-25-382  RASTRA CORTEZA BAJO RODILLOS L2,P Madera L2,B,Taco de Corteza en Rastra (Int.) (P Madera L2),  Operaciones,,S,S,- Taco de corteza en 382 a384.,,,,,
2023-03-10 12:20:00,2023-03-10 12:40:00,00:20:00,210-25-104  RODILLOS SEPARADORES DE CORTEZA,P Madera L2,B,Taco de Trozos en Rodillos (Int.) (P Madera L2),  Operaciones,,S,S,- Trozos apretados en placa de traspaso.,,,,,
2023-03-10 11:05:00,2023-03-10 11:45:00,00:40:00,210-25-394  CINTA EXTRACTORA CORTEZA BAJO PICADORE,P Madera L2,B,Otros (P Madera L2),    Mecánica,,N,S,- Cambio de 3 polín.,,,,,
2023-03-10 10:05:00,2023-03-10 10:25:00,00:20:00,210-25-382  RASTRA CORTEZA BAJO RODILLOS L2,P Madera L2,B,Otros (Int.) (P Madera L2),  Operaciones,,S,S,- Corte fusible mecánico (tiempo acumulativo).,,,,,
2023-03-10 08:40:00,2023-03-10 08:40:00,00:00:00,210-20-107  DETECTOR DE METALES,P Madera L2,B,Prueba de Equipos (Int.) (P Madera L2),  Operaciones,,N,N,- Operativo.,,,,,
2023-03-10 06:20:00,2023-03-10 06:40:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L2,A,Retiro de Lodo desde Buncker (Ext.) (P Madera L2),  Operaciones,,N,S,- Retiro contenedor de lodo y limpieza de zona,,,,,
2023-03-10 05:00:00,2023-03-10 06:10:00,01:10:00,210-21-109  ASTILLADOR L2,P Madera L2,A,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,"- Cuchillos retirados con desgaste normal 
- Se inspecciona ducto de finos",,,,,
2023-03-10 01:20:00,2023-03-10 02:40:00,01:20:00,210-25-104  RODILLOS SEPARADORES DE CORTEZA,P Madera L2,A,Taco de Trozos (Int.) (P Madera L2),  Operaciones,,S,S,,,,,,
2023-03-10 00:18:00,2023-03-10 00:18:00,00:00:00,210-20-107  DETECTOR DE METALES,P Madera L2,A,Prueba de Equipos (Int.) (P Madera L2),  Operaciones,,N,N,"- Equipo Operativo
- Rutina Operador Terreno",,,,,
