Fecha Hora Inicio,Fecha Hora Termino,Duracion,Instalación,Proceso,Turno,Motivo (Seleccione de la Lista),Responsable,Falla,Impevisto,Tiempo perdido,¿Qué pasó? (Efecto),¿Por qué pasó? (Causa),¿Cómo se resolvió? (Acciones),¿Qué Paso?,¿Por qué Paso?:,¿Cómo se Resolvió?
2023-05-30 05:30:00,2023-05-30 06:00:00,00:30:00,210-25-392  CINTA TRANSP. RECHAZO ASTILLAS,P Madera L1,A,Taco de Corteza en Cinta (P Madera L1),  Operaciones,,S,S,,,,,,
2023-05-30 03:00:00,2023-05-30 03:20:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L1,A,Retiro de Lodo desde Buncker (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-30 02:45:00,2023-05-30 03:00:00,00:15:00,210-25-004/15  RASTRA DE CORTEZA SAL. DESC. L1,P Madera L1,A,Otros (P Madera L1),  Operaciones,,N,S,Cambio de fusible mecanico.,,,,,
2023-05-29 21:40:00,2023-05-29 22:40:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,C,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-29 19:30:00,2023-05-29 20:15:00,00:45:00,210-25-390  CINTA DE ALIMENTACION PICADOR CORTEZ N,P Madera L1,C,Trabamiento Cinta (P Madera L1),  Operaciones,,N,S,Polines de carga cercanos al chute de descarga  trabados por la plancha sufridera fracturada en la zona central.,,,,,
2023-05-29 18:05:00,2023-05-29 18:25:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L1,C,Retiro de Metal (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-29 17:00:00,2023-05-29 17:40:00,00:40:00,210-25-391  CINTA DE ALIMENTACION PICADOR CORTEZ N,P Madera L1,C,Trabamiento Cinta (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-29 14:00:00,2023-05-29 14:20:00,00:20:00,210-25-004  RODILLOS SEPARADORES DE CORTEZA,P Madera L1,B,Otros (P Madera L1),  Operaciones,,S,S,tiempo acumulado de dolsificacion de trzos y corteza en rodillos.,,,,,
2023-05-29 11:35:00,2023-05-29 12:35:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,B,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,cambio de cuchillos sin novedad,,,,,
2023-05-29 10:00:00,2023-05-29 10:30:00,00:30:00,210-25-391  CINTA DE ALIMENTACION PICADOR CORTEZ N,P Madera L1,B,Sobrecarga Motor (P Madera L1),  Operaciones,,S,S,_Limpieza de mallas superiores e inferiores harnero vibratorio.,,,,,
2023-05-29 06:00:00,2023-05-29 06:30:00,00:30:00,210-25-391  CINTA DE ALIMENTACION PICADOR CORTEZ N,P Madera L1,A,Limpieza de Equipo (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-29 03:20:00,2023-05-29 03:40:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L1,A,Retiro de Lodo desde Buncker (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-29 02:15:00,2023-05-29 03:15:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,A,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-29 00:00:00,2023-05-29 00:20:00,00:20:00,210-25-004/15  RASTRA DE CORTEZA SAL. DESC. L1,P Madera L1,A,Espera de Recurso Eléctrico (P Madera L1),    Electrocontrol,,N,S,,,,,,
2023-05-28 20:30:00,2023-05-28 21:00:00,00:30:00,210-25-390  CINTA DE ALIMENTACION PICADOR CORTEZ N,P Madera L1,C,Trabamiento Cinta (P Madera L1),  Operaciones,,N,S,"Tiempo acumulativo durante el turno,",,,,,
2023-05-28 19:00:00,2023-05-28 20:00:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,C,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-28 18:00:00,2023-05-28 18:20:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L1,C,Retiro de Lodo desde Buncker (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-28 13:45:00,2023-05-28 14:15:00,00:30:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L1,B,Retiro de Lodo desde Buncker (P Madera L1),  Operaciones,,N,S,_Retiro de contenedor y limpieza.,,,,,
2023-05-28 12:00:00,2023-05-28 12:30:00,00:30:00,210-25-391  CINTA DE ALIMENTACION PICADOR CORTEZ N,P Madera L1,B,Trabamiento Cinta (P Madera L1),  Operaciones,,N,S,_Tiempo acumulativo trabamiento de cinta 391/4.,,,,,
2023-05-28 11:30:00,2023-05-28 12:30:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,B,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,cambio de cuchillos sin novedad,,,,,
2023-05-28 05:40:00,2023-05-28 06:00:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L1,A,Retiro de Lodo desde Buncker (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-28 05:10:00,2023-05-28 05:20:00,00:10:00,210-21-391/04  MOTOR ELECTRICO CINTA DE ALIMENTACI,P Madera L1,A,Trabamiento Cinta (P Madera L1),  Operaciones,,N,S,-Trozo apretado en ingreso a rodillos.,,,,,
2023-05-28 02:00:00,2023-05-28 03:00:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,A,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-27 21:40:00,2023-05-27 22:00:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L1,C,Retiro de Lodo desde Buncker (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-27 21:00:00,2023-05-27 21:30:00,00:30:00,210-25-390  CINTA DE ALIMENTACION PICADOR CORTEZ N,P Madera L1,C,Trabamiento Cinta (P Madera L1),  Operaciones,,N,S,"Cinta originalmente es angosta. 
Por este defecto tenemos dos problemas, junta corteza en el interior de la cinta y se acumula corteza por vajo de la cinbta en nivel 100.
",,,,,
2023-05-27 16:40:00,2023-05-27 17:40:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,C,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-27 14:30:00,2023-05-27 15:15:00,00:45:00,210-25-390  CINTA DE ALIMENTACION PICADOR CORTEZ N,P Madera L1,B,Limpieza de Equipo (P Madera L1),  Operaciones,,S,S,Se realiza inspeccion y limpieza de estructura y cinta 210-21-390/4,,,,,
2023-05-27 14:00:00,2023-05-27 14:20:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L1,B,Retiro de Lodo desde Buncker (P Madera L1),  Operaciones,,N,S,Retiro y reposicion caja receptora de lodo rastra 210-25-413.,,,,,
2023-05-27 13:00:00,2023-05-27 14:00:00,01:00:00,210-25-390  CINTA DE ALIMENTACION PICADOR CORTEZ N,P Madera L1,B,Sobrecarga Motor (P Madera L1),    Mecánica,,S,S,Cinta 210-21-390/4 cae sin causa de sobrealimentacion de corteza._,,,,,
2023-05-27 06:30:00,2023-05-27 06:50:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L1,A,Retiro de Lodo desde Buncker (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-27 04:00:00,2023-05-27 06:15:00,02:15:00,210-25-004/15  RASTRA DE CORTEZA SAL. DESC. L1,P Madera L1,A,Desmonte Cadena de Arrastre  (P Madera L1),    Mecánica,,N,S,"-Se desmonta misma cadena lado oriente, se retira eslabon de cadena para acortar extension de cadena.

-Durante este tiempo se realiza cambio de cuchillos, sin tiempo perdido.",,,,,
2023-05-27 02:00:00,2023-05-27 03:40:00,01:40:00,210-25-004/15  RASTRA DE CORTEZA SAL. DESC. L1,P Madera L1,A,Desmonte Cadena de Arrastre  (P Madera L1),    Mecánica,,N,S,-Se desmonta cadena lado oriente.,,,,,
2023-05-27 00:10:00,2023-05-27 00:30:00,00:20:00,210-21-390/04  MOTOR ELECTRICO CINTA DE ALIMENTACI,P Madera L1,A,Sobrecarga Motor (P Madera L1),    Mecánica,,N,S,,,,,,
2023-05-26 22:50:00,2023-05-26 23:40:00,00:50:00,210-25-004/15  RASTRA DE CORTEZA SAL. DESC. L1,P Madera L1,C,Desmonte Cadena de Arrastre  (P Madera L1),    Mecánica,,S,S,"Desmonte de primera cadena de arrastre lado oriente a poniente._













































",,,,,
2023-05-26 22:00:00,2023-05-26 22:50:00,00:50:00,210-25-390  CINTA DE ALIMENTACION PICADOR CORTEZ N,P Madera L1,C,Sobrecarga Motor (P Madera L1),    Mecánica,,S,S,Tiempo acumulado de caidas inesperadas por sobrecarga cinta 210-21-390/4 sin acumulacion de material._,,,,,
2023-05-26 17:30:00,2023-05-26 18:30:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,C,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,"Cambio de cuchillos sin novedades mecanicas, Ducto revisado quedando limpio._",,,,,
2023-05-26 16:00:00,2023-05-26 16:40:00,00:40:00,210-25-390  CINTA DE ALIMENTACION PICADOR CORTEZ N,P Madera L1,C,Patinamiento de Cinta (P Madera L1),    Mecánica,,S,S,"Patinamiento de cinta provocando caida por carga, se procede a tensar cinta 210-21-390/4 quedando en mejores condiciones._",,,,,
2023-05-26 13:45:00,2023-05-26 14:00:00,00:15:00,210-25-392  CINTA TRANSP. RECHAZO ASTILLAS,P Madera L1,B,Limpieza de Equipo (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-26 13:00:00,2023-05-26 13:30:00,00:30:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L1,B,Retiro de Lodo desde Buncker (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-26 10:45:00,2023-05-26 11:05:00,00:20:00,210-25-392  CINTA TRANSP. RECHAZO ASTILLAS,P Madera L1,B,Regulación de Sensibilidad (P Madera L1),    Electrocontrol,,N,S,Regulacion de sensores de desviacion cinta 392.,,,,,
2023-05-26 09:25:00,2023-05-26 10:10:00,00:45:00,210-25-412  RASTRA CORTEZA RECEPTORA AGUA LAVADO,P Madera L1,B,Trabamiento Equipo (P Madera L1),  Operaciones,,S,S,Trabamiento de equipo.,,,,,
2023-05-26 08:40:00,2023-05-26 09:00:00,00:20:00,210-25-386  CINTA TRANS. CORTEZA ESCALPER PICADORE,P Madera L1,B,Taco de Corteza en Cinta (P Madera L1),  Operaciones,,S,S,,,,,,
2023-05-26 06:50:00,2023-05-26 07:50:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,A,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-26 02:35:00,2023-05-26 06:50:00,04:15:00,210-25-392  CINTA TRANSP. RECHAZO ASTILLAS,P Madera L1,A,Desplazamiento de Cinta (P Madera L1),    Mecánica,,N,S,-Cinta torcionada.,,,,,
2023-05-26 01:30:00,2023-05-26 01:50:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L1,A,Retiro de Lodo desde Buncker (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-26 00:10:00,2023-05-26 00:30:00,00:20:00,210-25-392  CINTA TRANSP. RECHAZO ASTILLAS,P Madera L1,A,Taco de Corteza en Cinta (P Madera L1),  Operaciones,,N,S,"-Taco de corteza en cinta, descarga chute linea 4.",,,,,
2023-05-25 22:35:00,2023-05-25 23:00:00,00:25:00,210-25-392  CINTA TRANSP. RECHAZO ASTILLAS,P Madera L1,C,Taco de Corteza en Cinta (P Madera L1),  Operaciones,,S,S,,,,,,
2023-05-25 20:30:00,2023-05-25 21:20:00,00:50:00,210-25-390  CINTA DE ALIMENTACION PICADOR CORTEZ N,P Madera L1,C,Otros (P Madera L1),    Mecánica,,S,S,"Trabamiento de cinta, tiempo acumulativo.",,,,,
2023-05-25 18:30:00,2023-05-25 19:30:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,C,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-25 17:30:00,2023-05-25 18:05:00,00:35:00,210-25-004  RODILLOS SEPARADORES DE CORTEZA,P Madera L1,C,Taco de Corteza (P Madera L1),  Operaciones,,S,S,Taco en canalon bajo rdodillos.,,,,,
2023-05-25 13:30:00,2023-05-25 13:45:00,00:15:00,210-25-407  TRANSPORTADOR DESCARGA PIEDRAS N°1,P Madera L1,B,Taco de Corteza (P Madera L1),  Operaciones,,S,S,Taco de corteza bajo pastelones de canalon rastra 210-25-407._,,,,,
2023-05-25 13:00:00,2023-05-25 13:15:00,00:15:00,210-25-004/15  RASTRA DE CORTEZA SAL. DESC. L1,P Madera L1,B,Otros (P Madera L1),  Operaciones,,S,S,Cambio de fusible mecanico a rastra 210-25-004/15.__,,,,,
2023-05-25 11:00:00,2023-05-25 11:20:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L1,B,Retiro de Lodo desde Buncker (P Madera L1),  Operaciones,,S,S,Retiro y reposicion caja receptora de lodo rastra 210-25-413._,,,,,
2023-05-25 09:40:00,2023-05-25 10:40:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,B,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,"Cambio de cuchillos sin novedades mecanicas, Ducto de fino revizado quedando limpio._",,,,,
2023-05-25 08:20:00,2023-05-25 08:35:00,00:15:00,210-25-004/07  MOTOR ELECTRICO ACCIONAMIENTO N°7 R,P Madera L1,B,Trabamiento Equipo (P Madera L1),  Operaciones,,S,S,Trabamiento grupo de rodillos por rollizo caido hacia rastra 210-25-381._,,,,,
2023-05-25 04:00:00,2023-05-25 04:15:00,00:15:00,210-21-390/04  MOTOR ELECTRICO CINTA DE ALIMENTACI,P Madera L1,A,Sobrecarga Motor (P Madera L1),  Operaciones,,N,S,-Tiempo acumulado durante turno,,,,,
2023-05-25 01:00:00,2023-05-25 02:00:00,01:00:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L1,A,Retiro de Lodo desde Buncker (P Madera L1),  Operaciones,,N,S,"-Tiempo acumulado, ya que, se retiraron 2 cajas de lodos, tambien se limpio la zona con maquina de Chome, pero maquina demoro en llegar al lugar mientras el camion con el contenedor esperaba la limpieza en la zona de descarga de lodo de la rastra.",,,,,
2023-05-24 23:00:00,2023-05-24 23:59:00,00:59:00,210-21-009  ASTILLADOR L1,P Madera L1,C,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-24 21:40:00,2023-05-24 22:15:00,00:35:00,210-21-388  CLASIFICADOR DE DISCO,P Madera L1,C,Taco de Corteza en Chute (P Madera L1),  Operaciones,,S,S,,,,,,
2023-05-24 18:45:00,2023-05-24 19:20:00,00:35:00,210-21-388  CLASIFICADOR DE DISCO,P Madera L1,C,Taco de Corteza en Chute (P Madera L1),  Operaciones,,S,S,,,,,,
2023-05-24 17:00:00,2023-05-24 17:20:00,00:20:00,210-25-386  CINTA TRANS. CORTEZA ESCALPER PICADORE,P Madera L1,C,Taco de Corteza en Cinta (P Madera L1),  Operaciones,,S,S,,,,,,
2023-05-24 14:30:00,2023-05-24 14:50:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L1,B,Retiro de Lodo desde Buncker (P Madera L1),  Operaciones,,N,S,Retiro y reposicion caja receptora de lodo rastra 210-25-413._,,,,,
2023-05-24 12:15:00,2023-05-24 12:30:00,00:15:00,210-25-001  MESA ALIMENTACION  L1,P Madera L1,B,Sin Alimentación  (P Madera L1),  Operaciones,,S,S,Sin alimentacion por engrase a mesa rotativa grua L-1.,,,,,
2023-05-24 11:15:00,2023-05-24 12:15:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,B,Cambio de Cuchillos (P Madera L1),  Operaciones,,S,S,"Cambio de cuchillos sin novedades mecanicas, Ducto de fino revizado quedando limpio._",,,,,
2023-05-24 10:10:00,2023-05-24 10:30:00,00:20:00,210-25-001  MESA ALIMENTACION  L1,P Madera L1,B,Sin Alimentación  (P Madera L1),  Operaciones,,S,S,Tiempo acumulado sin alimentacion por problemas en terreno en bloque 7 sur provocando que  tractores queden enterrados._,,,,,
2023-05-24 02:20:00,2023-05-24 03:40:00,01:20:00,210-21-009  ASTILLADOR L1,P Madera L1,A,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,cambio se demora mas de lo habitual debido al mal estado de la pistola neumatica para realizar e cambio de cuchillos.,,,,,
2023-05-24 00:55:00,2023-05-24 01:40:00,00:45:00,210-21-390/01  MOTOR ELECTRICO ACC. PRINCIPAL PICA,P Madera L1,A,Otros (P Madera L1),  Operaciones,,S,S,tiempo acumulado de perdida de señal de motor principal de palmann 210-25-390/1,,,,,
2023-05-24 00:05:00,2023-05-24 00:20:00,00:15:00,210-21-388  CLASIFICADOR DE DISCO,P Madera L1,A,No Retiro Corteza de Buncker (P Madera L1),  Operaciones,,S,S,tiermpo de no retiro de corteza por parte de chome.,,,,,
2023-05-23 22:00:00,2023-05-23 22:50:00,00:50:00,210-25-392  CINTA TRANSP. RECHAZO ASTILLAS,P Madera L1,C,Taco de Corteza en Cinta (P Madera L1),  Operaciones,,S,S,,,,,,
2023-05-23 16:50:00,2023-05-23 17:50:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,C,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-23 12:40:00,2023-05-23 14:15:00,01:35:00,210-25-006  CINTA ALIMENTACION ASTILLADOR L1,P Madera L1,B,Taco de Trozos en Cinta (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-23 08:15:00,2023-05-23 08:45:00,00:30:00,210-21-388  CLASIFICADOR DE DISCO,P Madera L1,B,Taco de Corteza en Chute (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-23 04:50:00,2023-05-23 05:50:00,01:00:00,210-25-392  CINTA TRANSP. RECHAZO ASTILLAS,P Madera L1,A,Desplazamiento de Cinta (P Madera L1),    Mecánica,,S,S,,,,,,
2023-05-23 03:00:00,2023-05-23 04:00:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,A,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-22 22:10:00,2023-05-22 22:30:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L1,C,Retiro de Lodo desde Buncker (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-22 16:40:00,2023-05-22 17:40:00,01:00:00,210-TVT-002  CÁMARA TV ALIMENTACIÓN ASTILLADOR,P Madera L1,C,Falla Cámara de TV (P Madera L1),    Electrocontrol,,N,S,Falla de pantalla n°70 estacion linea 1,,,,,
2023-05-22 16:00:00,2023-05-22 16:30:00,00:30:00,210-21-009  ASTILLADOR L1,P Madera L1,C,Reunión de Personal (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-22 14:30:00,2023-05-22 14:50:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L1,B,Retiro de Lodo desde Buncker (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-22 12:55:00,2023-05-22 13:55:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,B,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-22 12:20:00,2023-05-22 12:55:00,00:35:00,210-21-009  ASTILLADOR L1,P Madera L1,B,Otros (P Madera L1),  Operaciones,,N,S,"Perdida de dado hexagonal, cae por zona lateral de carcasa inferior.",,,,,
2023-05-22 10:00:00,2023-05-22 10:35:00,00:35:00,210-25-390  CINTA DE ALIMENTACION PICADOR CORTEZ N,P Madera L1,B,Trabamiento Cinta (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-22 05:30:00,2023-05-22 05:50:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L1,A,Retiro de Lodo desde Buncker (P Madera L1),  Operaciones,,N,S,_Retiro de contenedor y limpieza.,,,,,
2023-05-22 02:00:00,2023-05-22 03:00:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,A,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-21 23:00:00,2023-05-21 23:20:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L1,C,Retiro de Lodo desde Buncker (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-21 21:40:00,2023-05-21 21:50:00,00:10:00,210-21-390/04  MOTOR ELECTRICO CINTA DE ALIMENTACI,P Madera L1,C,Otros (P Madera L1),  Operaciones,,N,S,"Se activa parada de emergencia corresponidente a tablero JB, al costado del pallman 390.",,,,,
2023-05-21 21:05:00,2023-05-21 21:25:00,00:20:00,210-25-386  CINTA TRANS. CORTEZA ESCALPER PICADORE,P Madera L1,C,Taco de Corteza en Cinta (P Madera L1),  Operaciones,,N,S,-Taco de corteza en interseccion con cinta 392.,,,,,
2023-05-21 17:55:00,2023-05-21 18:15:00,00:20:00,210-25-392  CINTA TRANSP. RECHAZO ASTILLAS,P Madera L1,C,Taco de Corteza en Cinta (P Madera L1),  Operaciones,,N,S,"-Taco de corteza en descarca de sclaper 720, linea 4.",,,,,
2023-05-21 14:00:00,2023-05-21 15:00:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,B,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-21 11:30:00,2023-05-21 12:00:00,00:30:00,210-25-006  CINTA ALIMENTACION ASTILLADOR L1,P Madera L1,B,Otros (P Madera L1),  Operaciones,,N,S,Docificasion de madera.,,,,,
2023-05-21 09:20:00,2023-05-21 09:45:00,00:25:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L1,B,Retiro de Lodo desde Buncker (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-21 05:10:00,2023-05-21 07:35:00,02:25:00,210-25-004/07  MOTOR ELECTRICO ACCIONAMIENTO N°7 R,P Madera L1,A,Falla en Descanso (P Madera L1),    Mecánica,,S,S,-Se descuelga descanso poniente de rodillo.,,,,,
2023-05-21 04:40:00,2023-05-21 04:50:00,00:10:00,210-21-009  ASTILLADOR L1,P Madera L1,A,Falla de Comunicación (P Madera L1),    Electrocontrol,,S,S,-Astillador se detiene sin causa aparente.,,,,,
2023-05-21 03:10:00,2023-05-21 04:00:00,00:50:00,210-25-302  CINTA ALIMENTACIÓN A PILA DE ASTILLAS,P Madera L1,A,Taco de Astillas Chute (P Madera L1),  Operaciones,,N,S,-Cinta queda detenida por taco en scalper 210-25-720.,,,,,
2023-05-21 02:10:00,2023-05-21 03:10:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,A,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,N,,,,,,
2023-05-21 00:45:00,2023-05-21 01:10:00,00:25:00,210-25-412  RASTRA CORTEZA RECEPTORA AGUA LAVADO,P Madera L1,A,Taco de Corteza (P Madera L1),  Operaciones,,N,S,-Taco de corteza en canalon de descarga a rastra 412,,,,,
2023-05-20 20:00:00,2023-05-20 20:30:00,00:30:00,210-25-386  CINTA TRANS. CORTEZA ESCALPER PICADORE,P Madera L1,C,Taco de Corteza en Cinta (P Madera L1),  Operaciones,,N,S,-Taco de corteza en interseccion 386-392.,,,,,
2023-05-20 16:00:00,2023-05-20 17:50:00,01:50:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L1,C,Reparación de Zapata (P Madera L1),    Mecánica,,N,S,,,,,,
2023-05-20 14:30:00,2023-05-20 16:00:00,01:30:00,210-25-412  RASTRA CORTEZA RECEPTORA AGUA LAVADO,P Madera L1,B,Otros (P Madera L1),    Mecánica,,N,S,Inspeccion  de equipo y tensado de cadenas,,,,,
2023-05-20 08:00:00,2023-05-20 13:20:00,05:20:00,210-21-009  ASTILLADOR L1,P Madera L1,B,Comisionamiento Equipos (P Madera L1),    Mecánica,,N,S,,,,,,
2023-05-20 00:00:00,2023-05-20 07:59:00,07:59:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L1,A,Comisionamiento Equipos (P Madera L1),    Mecánica,,N,S,Comisionamiento de rastra 413._,,,,,
2023-05-17 00:00:00,2023-05-17 07:59:00,07:59:00,210-21-009  ASTILLADOR L1,P Madera L1,A,Parada de Planta (P Madera L1),    Mecánica,,N,S,Detencion programada por PGP SF1._,,,,,
2023-05-15 08:00:00,2023-05-15 15:59:00,07:59:00,210-21-009  ASTILLADOR L1,P Madera L1,B,Parada de Planta (P Madera L1),    Mecánica,,N,S,,,,,,
2023-05-15 00:00:00,2023-05-15 07:59:00,07:59:00,210-21-009  ASTILLADOR L1,P Madera L1,A,Parada de Línea Programada (P Madera L1),    Mecánica,,N,S,,,,,,
2023-05-14 00:00:00,2023-05-14 07:59:00,07:59:00,210-21-009  ASTILLADOR L1,P Madera L1,A,Parada de Planta (P Madera L1),    Mecánica,,N,S,,,,,,
2023-05-13 00:00:00,2023-05-13 07:59:00,07:59:00,210-21-009  ASTILLADOR L1,P Madera L1,A,Parada de Planta (P Madera L1),    Mecánica,,N,S,,,,,,
2023-05-12 08:00:00,2023-05-12 15:59:00,07:59:00,210-21-009  ASTILLADOR L1,P Madera L1,B,Parada de Planta (P Madera L1),    Mecánica,,N,S,,,,,,
2023-05-11 19:00:00,2023-05-11 23:59:00,04:59:00,210-21-002  DESCORTEZADOR,P Madera L1,C,Desocupar Línea (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-11 16:00:00,2023-05-11 19:00:00,03:00:00,210-21-009  ASTILLADOR L1,P Madera L1,C,Plan de Trabajo (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-11 08:00:00,2023-05-11 15:59:00,07:59:00,210-21-009  ASTILLADOR L1,P Madera L1,B,Plan de Trabajo (P Madera L1),  Operaciones,,N,S,detencion de linea por plan de trabajo,,,,,
2023-05-11 07:00:00,2023-05-11 07:30:00,00:30:00,210-25-004  RODILLOS SEPARADORES DE CORTEZA,P Madera L1,A,Otros (P Madera L1),  Operaciones,,S,S,dosificar trozos.,,,,,
2023-05-11 00:00:00,2023-05-11 03:00:00,03:00:00,210-21-009  ASTILLADOR L1,P Madera L1,A,Plan de Trabajo (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-10 23:30:00,2023-05-10 23:59:00,00:29:00,210-25-004  RODILLOS SEPARADORES DE CORTEZA,P Madera L1,C,Reapriete de Pernos (P Madera L1),    Mecánica,,S,S,Se reapretan pernos de soporte motor rodillo 004/13.,,,,,
2023-05-10 23:00:00,2023-05-10 23:30:00,00:30:00,210-25-301  CINTA ALIMENTACIÓN A PILA DE ASTILLAS,P Madera L1,C,Sobre Alimentación (P Madera L1),  Operaciones,,S,S,,,,,,
2023-05-10 16:50:00,2023-05-10 17:50:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,C,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,,,,,,
2023-05-10 15:00:00,2023-05-10 15:20:00,00:20:00,210-25-407  TRANSPORTADOR DESCARGA PIEDRAS N°1,P Madera L1,B,Taco de Corteza en Chute (P Madera L1),  Operaciones,,S,S,Taco en chute de descarga a canalon bajo descortezador.,,,,,
2023-05-10 14:30:00,2023-05-10 15:00:00,00:30:00,210-25-004  RODILLOS SEPARADORES DE CORTEZA,P Madera L1,B,Otros (P Madera L1),  Operaciones,,S,S,tiempo acumulado de dosificacion de trozos y corteza en rodillos.,,,,,
